Features	Target
Déficit en finanzas públicas es menor a lo previsto: SHCP En los primeros ocho meses del año, el balance presupuestario observó un déficit de 897 mil 874 millones de pesos, monto que fue menor respecto a lo programado, mientras la deuda se mantuvo en un nivel sostenible, dijo la Secretaría de Hacienda y Crédito Público (SHCP).	Economía
Volkswagen negocia con sindicatos Después del explosivo anuncio de Volkswagen de que podría cerrar fábricas en Alemania por primera vez, la dirección de la empresa y los sindicatos iniciarán tensas conversaciones sobre un nuevo acuerdo salarial. La empresa ha subrayado repetidamente que sus costes son excesivos y sus márgenes de beneficio demasiado bajos, especialmente en su marca principal.	Economía
La BMV gana 1.1% en la semana; peso pierde 28 centavos El peso revirtió sus ganancias iniciales, un día después del impulso registrado por el anuncio del Banco de México de que recortó su tasa de interés.	Economía
Confirma Sheinbaum salida de Gabriel Yorio de la Subsecretaría de Hacienda El subsecretario de Hacienda, Gabriel Yorio González, no repetirá en el cargo durante el próximo sexenio, así lo confirmó la próxima titular del Ejecutivo federal.	Economía
El desempleo en Alemania aumenta más de lo previsto Berlín. El número de desempleados en Alemania aumentó más de lo previsto en septiembre, en una nueva señal de los retos a los que se enfrenta la mayor economía de Europa.	Economía
Gustavo Gordillo / III: Justicia, anillos, poder Para que haya mayorías, tiene que haber minorías. Son las minorías, su existencia política, las que constituyen un régimen de mayorías.	Economía
Desequilibrio en la balanza comercial acumuló 10 mil 438 mdd hasta agosto La balanza comercial del país observó en agosto de 2024 un déficit de 4 mil 868 millones de dólares, dinamismo que se explicó por el retroceso de uno por ciento en las exportaciones frente a igual periodo del año anterior, informó el Instituto Nacional de Estadística y Geografía (Inegi).	Economía
“Misión cumplida” “Misión cumplida”, dijo el artista Gabriel Orozco al cerrar un ciclo de casi seis años como coordinador del proyecto Chapultepec: Naturaleza y Cultura, el 24 de septiembre, cuando el presidente Andrés Manuel López Obrador inauguró la cuarta sección y última que faltaba por concluir de ese bosque urbano.	Cultura
Pablo Espinosa: Las creaturas que habitan Bellas Artes La luz de las distintas horas los devora.	Cultura
Miguel Díaz Reynoso*: Cuadernos de La Habana Encuentro en mis cuadernos varias referencias al asalto al Cuartel Moncada. Quizá deba empezar por los preparativos y cómo se decidió llevarlo a cabo ese 26 de julio.	Cultura
Chapultepec está listo para atender el presente y enfrentar el futuro: Orozco El Bosque de Chapultepec está listo para atender el presente y encarar el futuro, aseguró a La Jornada el artista veracruzano Gabriel Orozco, quien concluyó su labor de coordinador del proyecto Chapultepec: Naturaleza y Cultura, cuya cuarta sección, ya remodelada, se inauguró hace unos días.	Cultura
“La conclusión del proyecto Naturaleza y Cultura es una prioridad del gobierno entrante” El proyecto Chapultepec: Naturaleza y Cultura no se ha dado por concluido. Se mantendrá como prioritario para el próximo gobierno federal, afirmó la subsecretaria de Desarrollo Cultural de la Secretaría de Cultura federal (SC), Marina Núñez Bespalova.	Cultura
El choque entre América y Pumas, primer reto de seguridad para el estadio Ciudad de los Deportes El partido entre América y Pumas, considerado uno de los de mayor riesgo, será el primer reto para un operativo de seguridad en el estadio Ciudad de los Deportes, el más longevo de la ciudad, desde que las Águilas se mudaron de manera temporal a este recinto por las remodelaciones del Azteca. Todavía hay incertidumbre respecto del ambiente, pues a diferencia de otras ediciones, ayer aún quedaba poco menos de la mitad de boletos para el duelo.	Deportes
Yanquis, ya clasificados a playoffs, caen 9-4 con Pittsburgh Nueva York., Los Yanquis, ya clasificados a la postemporada de las Grandes Ligas, cayeron ayer 9-4 ante los Piratas de Pittsburgh, que pegaron cinco jonrones, incluyendo cuatro frente al novato dominicano Luis Gil. Con este resultado, se retrasó que el equipo de Nueva York consiguiera la ventaja de casa en los playoffs de la Liga Americana.	Deportes
Cruz Azul, líder arrollador; remonta y se impone a Pachuca en el Hidalgo El líder Cruz Azul apareció tarde en el estadio Hidalgo. Durante más de 40 minutos jugó un equipo errático, irreconocible, y que se fue abajo con dos goles en el marcador. Pero una vez que funcionó su plan de partido, con el mismo grado de dificultad de siempre y la expulsión incluida de Sergio Damián Barreto por una fuerte entrada sobre Luis Romo, La Máquina vino de atrás para ganar 4-2 y mantenerse en la cima de la Liga Mx.	Deportes
Sinner, “decepcionado” tras apelación de la AMA Roma. El tenista número uno del mundo Jannik Sinner dijo estar “muy decepcionado y sorprendido”, después de que la Agencia Mundial Antidopaje (AMA) decidió impugnar la decisión de la Agencia de Integridad del Tenis Internacional que determinó que no hubo culpabilidad tras sus dos positivos por dopaje.	Deportes
Dodgers y Yanquis, primeros sembrados Los Ángeles., Los Dodgers de Los Ángeles y los Yanquis de Nueva York aseguraron este sábado ser los primeros sembrados en los playoffs, mientras el dominicano José Ramírez, de los Guardianes de Cleveland, se colocó a un jonrón de ingresar en el selecto club del 40-40.	Deportes
Cede la lluvia y arranca primer partido de miniliga del Pacífico La lluvia cedió unas horas y por fin salió el Sol. Como si fuera una señal sagrada para los fanáticos del beisbol, que aguardaron un par de días tormentosos para que pudie-ra empezar el minitorneo de la Liga Mexicana del Pacífico en el estadio Fray Nano en la Ciudad de México, todo se movió con prisa para ganarle la partida al mal tiempo. Y así al fin arrancó el primer juego en el que Cañeros de Los Mochis derrotaron 4-0 a Sultanes de Monterrey. El resto de los partidos aún dependerán de las condiciones climáticas.	Deportes
Guadalajara deja escapar valioso triunfo; iguala 1-1 con Monterrey En un partido de mucha intensidad y con polémica arbitral incluida, Chivas dejó escapar un importante triunfo tras empatar 1-1 con el Monterrey en duelo de la jornada 10 del torneo Apertura 2024, disputado ayer en el estadio Akron.	Deportes
México ratifica hegemonía en la Homeless Cup en Corea del Sur México ratificó su hegemonía en la Homeless World Cup llevada a cabo en Seúl, Corea del Sur, y se consagró como el máximo ganador de este torneo. La selección varonil le ganó 6-5 a Inglaterra en el último momento para evitar los penales, con lo que obtuvieron su quinto título, mientras el equipo femenil consiguió su novena corona luego de vencer a Rumania 5-2 el día de ayer.	Deportes
Raúl Jiménez entra al selecto club  de tricolores con 100 goles en Europa Hay casualidades casi increíbles en el futbol como el resto de la vida. Una de ellas es parte de la historia de Raúl Jímenez, quien de manera coincidente marcó su primer tanto y el número 100 en las canchas de Europa con una diferencia de 10 años y un día. Así, se convirtió en el tercer tricolor en llegar al centenar de goles en los torneos del viejo continente.	Deportes
Venta de gasolinas de Pemex aumentó 2.8% El volumen de ventas de gasolinas de Petróleos Mexicanos (Pemex) en agosto promedió 687 mil barriles diarios, dato que mostró un avance de 2.8 por ciento frente a igual periodo del año pasado, revelan estadísticas de la empresa estatal.	Economía
Sufre rechazo en Alemania y reservas en Italia posible fusión de UniCredit y Commerzbank Milán. El jefe del banco italiano UniCredit, Andrea Orcel, participó el viernes en una reunión virtual con representantes del alemán Commerzbank, tras convertirse en el mayor inversor privado del prestamista alemán, informó a Reuters una fuente conocedora del asunto.	Economía
José Antonio Rojas Nieto: La economía de Estados Unidos: la cuarta La apreciadísima doctora    Edith Klimovsky Barón, profesora distinguida de la UAM Azcapotzalco, presentó en el reciente congreso de Economía Matemática de Tlaxcala una ponencia en la que plantea –Edith dixit– los ejes que determinan y muestran la relación entre salarios y beneficios. Relación fundamental desde los Clásicos, evidente en Marx y, sin duda –a pesar de todo– en los Neoclásicos.	Economía
Aumentó el ingreso de divisas turísticas; elevar la llegada de viajeros es el gran reto Uno de los indicadores que marcan la potencialidad turística de una nación es la captación de divisas de los viajeros internacionales, afirma Miguel Torruco, titular de la Secretara de Turismo (Sectur). Medido de esa forma, a lo largo de este sexenio, el país ha incrementado su presencia a nivel mundial, según muestran datos oficiales.	Economía
Lactalis reduce en casi 10% adquisición de leche en Francia El grupo Lactalis, líder mundial del sector lácteo, anunció que reducirá a finales de año los volúmenes de leche recogidos en granjas francesas y destinados a los mercados internacionales, para centrarse en los productos vendidos en Francia.	Economía
Compras de maíz a Estados Unidos se incrementaron 23% en el sexenio En un contexto en el que la producción de granos básicos se ha estancado, la administración del presidente Andrés Manuel López Obrador terminará con un incremento de aproximadamente 23 por ciento en el volumen de importaciones de maíz desde Estados Unidos.	Economía
Ciudades de todo el globo viven burbuja inmobiliaria: estudio Miami, Tokio y Zúrich encabezan la lista de las ciudades con mayor riesgo de burbuja inmobiliaria a nivel mundial, debido a la elevada amenaza en sus mercados de vivienda, reveló el UBS Global Real Estate Bubble Index 2024.	Economía
Tequila, en la mira de China Qionglai, Chengdú., En medio de las montañas que albergan uno de los sitios más grandes de observación de luciérnagas de Asia, está creciendo el atractivo mexicano como parte de la comercialización de destilados. Qionglai –un condado con 2 mil 300 años de historia que se remiten a la antigua Ruta de la Seda– busca incluir al tequila en su proyecto de erigir la meca de las bebidas espirituosas; e incluso importar el jugo de agave para producción local.	Economía
El CASA celebra con talleres creativos y tamales el Día Nacional del Maíz Nativo Oaxaca, Oax., Para celebrar el Día Nacional del Maíz Nativo, que se conmemora hoy, la Asociación Civil Francisco Toledo realiza en colaboración con la Fundación Alfredo Harp Helú de Oaxaca (Fahho) actividades en los espacios fundados por el artista juchiteco (1940-2019), quien luchó en defensa del grano a escala estatal y nacional.	Cultura
Elena Poniatowska: Miguel Ángel Salazar González, El Diablo Paula Haro, mi hija, se hizo muy amiga de El Diablo, quien venía a buscarla a Chimalistac después de limpiar varios parabrisas en Insurgentes y Miguel Ángel de Quevedo. Flaquito, huesudo, sonriente, su pelo negro cual cortina sobre los ojos, El Diablo llegaba a desayunar, a comer o a merendar. No rechazaba el ofrecimiento de un regaderazo de agua caliente. Después de casi 20 minutos bajo el agua, aparecía con la misma ropa y su sonrisa resplandecía.	Cultura
Redescubren las opiniones de Rosario Castellanos sobre política y feminismo Los textos periodísticos de Rosario Castellanos (1925-1974), compilados en el libro Mujer de palabras, artículos rescatados, muestran “el desarrollo de la voz y la forma en que gana confianza la escritora”. Se incluyen sus ensayos donde expresa de manera fuerte sus opiniones sobre política y feminismo, explicó la editora Andrea H. Reyes, quien reunió los escritos de la poeta y diplomática.	Cultura
Yuriria Iturriaga: No sólo de pan... Cuando se sorprende una misma en una categoría de las que son ajenas a la mayoría de las personas que nos han rodeado toda una vida de varios decenios, la sorpresa no es sólo sentir que nos diferenciamos de los compatriotas mexicanos, sino sobre todo, en mi caso, por la repentina nostalgia en mi paladar, olfato y tacto intrabucal del infinito mundo del pan y los pasteles que, como por casualidad, pertenecen al mundo de los trigos, es decir, del gluten que ataca a los orientales y mesoamericanos de vieja cepa, aunque no se nos note…	Cultura
Espartaco Martínez traslada a libro la obra Sutra del corazón El bailarín y coreógrafo de butoh, Espartaco Martínez, quien ha interpretado en diversas ocasiones la obra Sutra del corazón, experiencia sensorial en torno a la condición humana y la necesidad de liberación emocional, presentará hoy un libro en el vestíbulo de la Casa Miguel Alemán del Complejo Cultural Los Pinos en Chapultepec sobre esa enseñanza relacionada con volver al origen de la vida.	Cultura
David Rothenberg  reveló el universo sonoro de los estanques del Jardín Botánico La música no es un prodigio exclusivo del ser humano, según el compositor estadunidense David Rothenberg, quien ha enfocado parte de su quehacer académico a investigar la musicalidad de los animales y los entornos naturales.	Cultura
